s_time,label,fname
863491,3,ABI2-Pranali-23-Sept-19_20190923_110343.mff
869489,3,ABI2-Pranali-23-Sept-19_20190923_110343.mff
875489,9,ABI2-Pranali-23-Sept-19_20190923_110343.mff
881488,5,ABI2-Pranali-23-Sept-19_20190923_110343.mff
887488,7,ABI2-Pranali-23-Sept-19_20190923_110343.mff
893486,4,ABI2-Pranali-23-Sept-19_20190923_110343.mff
899486,8,ABI2-Pranali-23-Sept-19_20190923_110343.mff
905484,5,ABI2-Pranali-23-Sept-19_20190923_110343.mff
911484,9,ABI2-Pranali-23-Sept-19_20190923_110343.mff
917483,3,ABI2-Pranali-23-Sept-19_20190923_110343.mff
923482,4,ABI2-Pranali-23-Sept-19_20190923_110343.mff
929482,4,ABI2-Pranali-23-Sept-19_20190923_110343.mff
935479,9,ABI2-Pranali-23-Sept-19_20190923_110343.mff
941479,1,ABI2-Pranali-23-Sept-19_20190923_110343.mff
947479,5,ABI2-Pranali-23-Sept-19_20190923_110343.mff
953477,4,ABI2-Pranali-23-Sept-19_20190923_110343.mff
959477,1,ABI2-Pranali-23-Sept-19_20190923_110343.mff
965476,5,ABI2-Pranali-23-Sept-19_20190923_110343.mff
971474,7,ABI2-Pranali-23-Sept-19_20190923_110343.mff
977474,6,ABI2-Pranali-23-Sept-19_20190923_110343.mff
983473,8,ABI2-Pranali-23-Sept-19_20190923_110343.mff
989472,2,ABI2-Pranali-23-Sept-19_20190923_110343.mff
995472,8,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1001471,4,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1007469,8,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1013468,3,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1019468,4,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1025466,0,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1031466,5,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1037467,1,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1043464,8,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1049463,9,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1055462,4,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1061460,0,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1067460,1,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1103005,0,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1109004,1,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1115003,4,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1121003,4,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1127001,6,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1133000,0,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1139000,7,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1144998,9,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1150998,2,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1156997,0,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1162996,4,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1168995,1,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1174993,5,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1180993,2,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1186993,7,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1192991,6,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1198990,2,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1204990,0,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1210988,5,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1216988,0,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1222986,0,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1228985,7,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1234986,0,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1240985,8,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1246982,9,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1252982,4,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1258981,2,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1264981,0,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1270979,8,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1276979,1,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1282978,7,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1288976,1,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1294975,2,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1300974,0,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1306974,1,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1312973,6,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1318972,6,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1324971,5,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1330969,7,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1336969,5,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1342970,5,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1348968,2,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1354967,3,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1360966,4,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1366965,8,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1372964,7,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1378963,4,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1384962,8,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1390961,2,ABI2-Pranali-23-Sept-19_20190923_110343.mff
1396961,5,ABI2-Pranali-23-Sept-19_20190923_110343.mff
3108,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
9108,3,ABI2-Shreyas-Sept-21_20190921_035826.mff
15107,0,ABI2-Shreyas-Sept-21_20190921_035826.mff
21109,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
27108,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
33106,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
39106,3,ABI2-Shreyas-Sept-21_20190921_035826.mff
45104,3,ABI2-Shreyas-Sept-21_20190921_035826.mff
51105,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
57105,6,ABI2-Shreyas-Sept-21_20190921_035826.mff
63102,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
69102,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
75101,3,ABI2-Shreyas-Sept-21_20190921_035826.mff
81100,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
87100,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
93098,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
99098,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
105097,3,ABI2-Shreyas-Sept-21_20190921_035826.mff
111095,7,ABI2-Shreyas-Sept-21_20190921_035826.mff
117096,9,ABI2-Shreyas-Sept-21_20190921_035826.mff
123095,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
129095,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
135093,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
141092,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
147091,9,ABI2-Shreyas-Sept-21_20190921_035826.mff
153091,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
159089,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
165090,7,ABI2-Shreyas-Sept-21_20190921_035826.mff
171088,7,ABI2-Shreyas-Sept-21_20190921_035826.mff
177088,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
183087,6,ABI2-Shreyas-Sept-21_20190921_035826.mff
189085,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
195085,9,ABI2-Shreyas-Sept-21_20190921_035826.mff
201086,6,ABI2-Shreyas-Sept-21_20190921_035826.mff
207084,3,ABI2-Shreyas-Sept-21_20190921_035826.mff
213085,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
219082,7,ABI2-Shreyas-Sept-21_20190921_035826.mff
225081,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
231082,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
237081,6,ABI2-Shreyas-Sept-21_20190921_035826.mff
243080,6,ABI2-Shreyas-Sept-21_20190921_035826.mff
249080,0,ABI2-Shreyas-Sept-21_20190921_035826.mff
255078,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
261076,7,ABI2-Shreyas-Sept-21_20190921_035826.mff
267077,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
273076,3,ABI2-Shreyas-Sept-21_20190921_035826.mff
279076,3,ABI2-Shreyas-Sept-21_20190921_035826.mff
285075,9,ABI2-Shreyas-Sept-21_20190921_035826.mff
291074,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
297072,3,ABI2-Shreyas-Sept-21_20190921_035826.mff
306488,6,ABI2-Shreyas-Sept-21_20190921_035826.mff
312486,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
318486,0,ABI2-Shreyas-Sept-21_20190921_035826.mff
324486,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
330486,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
336485,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
342484,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
348483,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
354481,7,ABI2-Shreyas-Sept-21_20190921_035826.mff
360482,6,ABI2-Shreyas-Sept-21_20190921_035826.mff
366479,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
372480,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
378479,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
384479,7,ABI2-Shreyas-Sept-21_20190921_035826.mff
390478,7,ABI2-Shreyas-Sept-21_20190921_035826.mff
396478,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
402476,3,ABI2-Shreyas-Sept-21_20190921_035826.mff
408476,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
414475,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
420474,7,ABI2-Shreyas-Sept-21_20190921_035826.mff
426472,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
432471,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
438473,3,ABI2-Shreyas-Sept-21_20190921_035826.mff
444471,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
450469,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
456470,9,ABI2-Shreyas-Sept-21_20190921_035826.mff
462469,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
468467,0,ABI2-Shreyas-Sept-21_20190921_035826.mff
474466,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
480467,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
486465,9,ABI2-Shreyas-Sept-21_20190921_035826.mff
492466,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
498465,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
504462,6,ABI2-Shreyas-Sept-21_20190921_035826.mff
510462,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
516461,7,ABI2-Shreyas-Sept-21_20190921_035826.mff
522460,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
528460,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
534461,7,ABI2-Shreyas-Sept-21_20190921_035826.mff
540459,6,ABI2-Shreyas-Sept-21_20190921_035826.mff
546458,9,ABI2-Shreyas-Sept-21_20190921_035826.mff
552457,9,ABI2-Shreyas-Sept-21_20190921_035826.mff
558458,3,ABI2-Shreyas-Sept-21_20190921_035826.mff
564455,9,ABI2-Shreyas-Sept-21_20190921_035826.mff
570456,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
576454,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
582453,3,ABI2-Shreyas-Sept-21_20190921_035826.mff
588452,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
594451,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
600450,3,ABI2-Shreyas-Sept-21_20190921_035826.mff
632663,6,ABI2-Shreyas-Sept-21_20190921_035826.mff
638662,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
644661,9,ABI2-Shreyas-Sept-21_20190921_035826.mff
650661,3,ABI2-Shreyas-Sept-21_20190921_035826.mff
656660,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
662660,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
668659,0,ABI2-Shreyas-Sept-21_20190921_035826.mff
674657,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
680657,0,ABI2-Shreyas-Sept-21_20190921_035826.mff
686656,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
692658,3,ABI2-Shreyas-Sept-21_20190921_035826.mff
698655,6,ABI2-Shreyas-Sept-21_20190921_035826.mff
704655,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
710653,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
716652,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
722652,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
728651,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
734650,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
740649,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
746649,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
752649,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
758647,7,ABI2-Shreyas-Sept-21_20190921_035826.mff
764646,9,ABI2-Shreyas-Sept-21_20190921_035826.mff
770645,6,ABI2-Shreyas-Sept-21_20190921_035826.mff
776645,0,ABI2-Shreyas-Sept-21_20190921_035826.mff
782645,3,ABI2-Shreyas-Sept-21_20190921_035826.mff
788643,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
794643,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
800642,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
806641,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
812640,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
818639,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
824641,7,ABI2-Shreyas-Sept-21_20190921_035826.mff
830638,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
836638,9,ABI2-Shreyas-Sept-21_20190921_035826.mff
842637,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
848635,0,ABI2-Shreyas-Sept-21_20190921_035826.mff
854634,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
860635,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
866634,3,ABI2-Shreyas-Sept-21_20190921_035826.mff
872632,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
878632,9,ABI2-Shreyas-Sept-21_20190921_035826.mff
884631,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
890630,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
896629,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
902629,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
908628,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
914629,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
920626,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
926626,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
963021,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
969020,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
975019,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
981019,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
987019,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
993017,9,ABI2-Shreyas-Sept-21_20190921_035826.mff
999017,0,ABI2-Shreyas-Sept-21_20190921_035826.mff
1005016,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
1011015,0,ABI2-Shreyas-Sept-21_20190921_035826.mff
1017014,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
1023013,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
1029012,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
1035012,7,ABI2-Shreyas-Sept-21_20190921_035826.mff
1041011,7,ABI2-Shreyas-Sept-21_20190921_035826.mff
1047010,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
1053010,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
1059008,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
1065008,0,ABI2-Shreyas-Sept-21_20190921_035826.mff
1071007,7,ABI2-Shreyas-Sept-21_20190921_035826.mff
1077007,7,ABI2-Shreyas-Sept-21_20190921_035826.mff
1083006,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
1089006,6,ABI2-Shreyas-Sept-21_20190921_035826.mff
1095004,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
1101004,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
1107003,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
1113001,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
1119001,0,ABI2-Shreyas-Sept-21_20190921_035826.mff
1125000,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
1131000,9,ABI2-Shreyas-Sept-21_20190921_035826.mff
1136997,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
1142997,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
1148997,7,ABI2-Shreyas-Sept-21_20190921_035826.mff
1154997,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
1160996,0,ABI2-Shreyas-Sept-21_20190921_035826.mff
1166995,0,ABI2-Shreyas-Sept-21_20190921_035826.mff
1172993,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
1178993,6,ABI2-Shreyas-Sept-21_20190921_035826.mff
1184992,0,ABI2-Shreyas-Sept-21_20190921_035826.mff
1190991,7,ABI2-Shreyas-Sept-21_20190921_035826.mff
1196990,3,ABI2-Shreyas-Sept-21_20190921_035826.mff
1202990,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
1208989,4,ABI2-Shreyas-Sept-21_20190921_035826.mff
1214988,1,ABI2-Shreyas-Sept-21_20190921_035826.mff
1220987,5,ABI2-Shreyas-Sept-21_20190921_035826.mff
1226987,6,ABI2-Shreyas-Sept-21_20190921_035826.mff
1232987,2,ABI2-Shreyas-Sept-21_20190921_035826.mff
1238986,6,ABI2-Shreyas-Sept-21_20190921_035826.mff
1244985,8,ABI2-Shreyas-Sept-21_20190921_035826.mff
1250984,0,ABI2-Shreyas-Sept-21_20190921_035826.mff
1256983,0,ABI2-Shreyas-Sept-21_20190921_035826.mff
5718,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
11716,6,ABI2_Nishit_16Oct-2019_20191016_111224.mff
17715,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
23714,9,ABI2_Nishit_16Oct-2019_20191016_111224.mff
29713,7,ABI2_Nishit_16Oct-2019_20191016_111224.mff
35712,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
41711,0,ABI2_Nishit_16Oct-2019_20191016_111224.mff
47711,6,ABI2_Nishit_16Oct-2019_20191016_111224.mff
53710,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
59708,7,ABI2_Nishit_16Oct-2019_20191016_111224.mff
65708,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
71706,6,ABI2_Nishit_16Oct-2019_20191016_111224.mff
77706,3,ABI2_Nishit_16Oct-2019_20191016_111224.mff
83705,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
89704,3,ABI2_Nishit_16Oct-2019_20191016_111224.mff
95703,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
101703,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
107703,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
113702,7,ABI2_Nishit_16Oct-2019_20191016_111224.mff
119701,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
125701,9,ABI2_Nishit_16Oct-2019_20191016_111224.mff
131699,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
137698,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
143698,3,ABI2_Nishit_16Oct-2019_20191016_111224.mff
149697,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
155696,7,ABI2_Nishit_16Oct-2019_20191016_111224.mff
161695,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
167695,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
173693,3,ABI2_Nishit_16Oct-2019_20191016_111224.mff
179692,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
185691,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
191689,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
197689,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
203689,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
209688,3,ABI2_Nishit_16Oct-2019_20191016_111224.mff
215686,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
221685,3,ABI2_Nishit_16Oct-2019_20191016_111224.mff
227685,3,ABI2_Nishit_16Oct-2019_20191016_111224.mff
233684,6,ABI2_Nishit_16Oct-2019_20191016_111224.mff
239683,0,ABI2_Nishit_16Oct-2019_20191016_111224.mff
245682,3,ABI2_Nishit_16Oct-2019_20191016_111224.mff
251682,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
257680,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
263679,9,ABI2_Nishit_16Oct-2019_20191016_111224.mff
269678,6,ABI2_Nishit_16Oct-2019_20191016_111224.mff
275678,3,ABI2_Nishit_16Oct-2019_20191016_111224.mff
281676,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
287676,9,ABI2_Nishit_16Oct-2019_20191016_111224.mff
293675,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
299673,7,ABI2_Nishit_16Oct-2019_20191016_111224.mff
340116,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
346115,9,ABI2_Nishit_16Oct-2019_20191016_111224.mff
352114,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
358113,0,ABI2_Nishit_16Oct-2019_20191016_111224.mff
364112,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
370111,9,ABI2_Nishit_16Oct-2019_20191016_111224.mff
376110,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
382110,6,ABI2_Nishit_16Oct-2019_20191016_111224.mff
388109,3,ABI2_Nishit_16Oct-2019_20191016_111224.mff
394108,3,ABI2_Nishit_16Oct-2019_20191016_111224.mff
400107,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
406107,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
412105,7,ABI2_Nishit_16Oct-2019_20191016_111224.mff
418104,7,ABI2_Nishit_16Oct-2019_20191016_111224.mff
424105,6,ABI2_Nishit_16Oct-2019_20191016_111224.mff
430104,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
436103,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
442102,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
448101,7,ABI2_Nishit_16Oct-2019_20191016_111224.mff
454101,9,ABI2_Nishit_16Oct-2019_20191016_111224.mff
460100,6,ABI2_Nishit_16Oct-2019_20191016_111224.mff
466098,3,ABI2_Nishit_16Oct-2019_20191016_111224.mff
472098,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
478097,7,ABI2_Nishit_16Oct-2019_20191016_111224.mff
484096,3,ABI2_Nishit_16Oct-2019_20191016_111224.mff
490095,0,ABI2_Nishit_16Oct-2019_20191016_111224.mff
496094,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
502092,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
508091,6,ABI2_Nishit_16Oct-2019_20191016_111224.mff
514092,3,ABI2_Nishit_16Oct-2019_20191016_111224.mff
520091,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
526089,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
532089,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
538088,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
544086,7,ABI2_Nishit_16Oct-2019_20191016_111224.mff
550085,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
556085,7,ABI2_Nishit_16Oct-2019_20191016_111224.mff
562084,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
568084,9,ABI2_Nishit_16Oct-2019_20191016_111224.mff
574082,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
580081,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
586081,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
592079,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
598078,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
604077,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
610076,9,ABI2_Nishit_16Oct-2019_20191016_111224.mff
616076,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
622075,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
628074,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
634074,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
649770,2,ABI2_Nishit_16Oct-2019_20191016_111224.mff
655768,0,ABI2_Nishit_16Oct-2019_20191016_111224.mff
661767,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
667767,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
673765,3,ABI2_Nishit_16Oct-2019_20191016_111224.mff
679765,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
685764,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
691763,0,ABI2_Nishit_16Oct-2019_20191016_111224.mff
697762,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
703761,9,ABI2_Nishit_16Oct-2019_20191016_111224.mff
709760,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
715759,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
721758,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
727758,7,ABI2_Nishit_16Oct-2019_20191016_111224.mff
733756,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
739757,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
745756,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
751755,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
757755,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
763753,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
769753,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
775752,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
781751,9,ABI2_Nishit_16Oct-2019_20191016_111224.mff
787750,9,ABI2_Nishit_16Oct-2019_20191016_111224.mff
793748,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
799748,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
805747,3,ABI2_Nishit_16Oct-2019_20191016_111224.mff
811746,3,ABI2_Nishit_16Oct-2019_20191016_111224.mff
817745,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
823744,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
829743,0,ABI2_Nishit_16Oct-2019_20191016_111224.mff
835742,5,ABI2_Nishit_16Oct-2019_20191016_111224.mff
841742,4,ABI2_Nishit_16Oct-2019_20191016_111224.mff
847741,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
853740,6,ABI2_Nishit_16Oct-2019_20191016_111224.mff
859739,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
865738,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
871737,1,ABI2_Nishit_16Oct-2019_20191016_111224.mff
877736,7,ABI2_Nishit_16Oct-2019_20191016_111224.mff
883735,3,ABI2_Nishit_16Oct-2019_20191016_111224.mff
889734,8,ABI2_Nishit_16Oct-2019_20191016_111224.mff
